comment,kebijakan,sentiment
hapuskan pajak dan ribaada 2 langkah terobosan yang bisa dilakukan oleh pemerintah yaitu 1 hapuskan pajak ppn  pph2 suku bunga bank bi rate 0penerimaan negara bisa didapatkan dari  1 bagi hasil sektor pertambangan dan oilgas 2 setoran tahunan dari bumn sekitar 3 sd 10 dari revenue bumn3 bea ekspor  bea impor exportimport duty4 cukai dari beberapa produk5 biaya menyimpan uang di bank sekitar 1 per tahunsemua bumn strategis bumn besar bumn yang menguasai hidup orang banyak dan bumn penghasil uang serta semua industri strategis harus dimiliki dan dikuasai 100 oleh negarasemua pertanian besar dan perkebunan besar harus bumn semua perkebunan sawit swasta yg menggunakan lahan hgu sudah saatnya diambil alih oleh negara dan dijadikan bumnsemua perusahaan yg menguasai hidup orang banyak perusahaan yg monopoli harus dijadikan bumn contoh misalnya perusahaan industri pakan ternak untuk makanan ayamikan harus dijadikan bumn pada saat ini hampir semua perusahaan pakan ternak pemiliknya asing pma indomaret dan alfamart harus menjadi bumnbumdkoperasi pada saat ini kedua perusahaan tsb sudah menguasai hajat hidup orang banyak dan sudah monopoli kedua perusahaan tsb sudah mengendalikan produsen dan konsumen jika kedua perusahaan ini tidak berjualan saja selama 3 hari maka ekonomi akan lumpuhjika perusahaan2 swasta tsb tidak mau untuk di bumnisasi maka negara harus mencabut izin operasionalnya langkahlangkah bumnisasi ini dapat didetailkan secara komprehensif dan tepatbumnisasi ini bukan berarti semua perusahaan swasta di bumn kan tetapi hanya perusahaan2 sesuai kriteria yg tercantum dalam pasal 33 uud 1945 yg asliuntuk program penghapusan ppn  pph dalam implementasinya dapat juga dilakukan dg strategi penurunan bertahap misalnya pada tahun ini ppn dipatok 8 tahun depan diturunkan menjadi 5 tahun selanjutnya 2 dan akhirnya 0 begitupula pph diturunkan dg bertahap sampai akhirnya 0karena pajak sudah dihapuskan maka salah satu cara bumnisasi ini misalnya memilih opsi bot buildoperatetransfer atau bisa juga perjanjian bagi hasil dan akhirnya bot dlsbuntuk perusahaan2 oilgas dan pertambangan dimana kadang2 membutuhkan biaya besar dan sarat dg teknologi maka pemiliknya dibolehkan swasta pmdnpma dengan syarat diterapkan opsi bagi hasil dimana perusahaan tsb harus setor kepada negara misalnya sekitar 3 sd 10 dari revenue jika perusahaan tsb tidak mau dan tidak bersedia dg opsi tsb maka izinnya dicabut untuk perusahaan pertambangan batubara semuanya harus bumn tidak boleh ada satupun yg swastasemua bumn ini tidak boleh diperjual belikan dibursa saham artinya tidak boleh tbkbumn adalah penghasil income untuk negara atau pundipundi negarasemua bumn ini harus diefisienkan dan harus dikendalikan dengan cermat capex  opex semua bumn harus di check  review dan di efisien kan setoran ke negara harus fixed sekian persen dari revenue ini bisa ditentukan dan dipatok terhadap suatu bumn dan menjadi kpi jajaran direksi setoran bumn ini bukan berdasarkan profit tetapi berdasarkan percentage dari revenue misalnya 3 sd 10 dari revenue seperti misalnya pt pertamina harus menyetor ke negara sebesar rp100 triliuntahun pt telkom pt telkomsel pt indosat masing2 menyetor sebesar rp90 triliuntahun begitu juga dengan pt aneka tambang sekitar rp95 triliuntahun begitu juga dengan bumn2 yg lainnyabanyak dana bumn yg hanya diparkir saja di bank dan dari dulu strategi bumn untuk mendapatkan keuntungannya adalah salah satunya dari hasil bunga bank atau deposito dan main valas valuta asing dan untuk kedepannya hal ini tidak boleh lagi terjadi jika suatu bumn tidak bisa berjalan seperti kriteria yang disebutkan diatas maka  berarti jajaran direksi di bumn tsb tidak kompeten dan harus digantisistem kapitalis  liberal harus dihilangkan karena akan berujung pada monopoli yg dilakukan perorangan atau kelompok yg hanya dikuasai segelintir orang yg disebut konglomerat negara tidak boleh tersandera oleh para pengusaha atau konglomerat tsbyang boleh jadi konglomerat itu harus negara bumn bumd atau koperasidirektorat jenderal pajak akan kita bubarkan atau diperkecil jumlah personilnya sedangkan direktorat jenderal bea cukai akan kita perkuat dan perbesar karena indonesia negara kepulauanuntuk cukai dan bea eksporimpor akan kita atur dengan cara tersendiri misalnya bea impor import duty untuk sembilan bahan pokok dan obat2an akan kita naikkan sehingga ekonomi dalam negeri terutama pertanian peternakan perikanan dan industri makanan serta obat2an akan maju dengan pesat misalnya tarif bea masuk import untuk daging sapi daging ayam dan buah2an 300 tiga ratus persenbila ketahanan ekonomi didalam negeri rapuh dan tidak stabil maka import harus dihentikan stop importbegitupula terkait export kita harus membatasi export produk cpo textil karet plastik polimer zat warna pestisida semen dll supaya alam negeri ini tetap natural dan industri2nya ramah lingkunganbila langkah2 tsb terkendala oleh aturan wto maka keluar saja dari wtoterkait dengan perbankan maka sasaran akhirnya adalah penghapusan bunga bankganti mata uang rupiah dengan mata uang emas dinarsemua bank harus dijadikan bumn tidak boleh ada satupun bank swastapemerintah harus mentargetkan untuk menurunkan bi rate kemudian diikuti oleh penurunan suku bunga deposito dan suku bunga kredit perbankan sampai maksimal 3 pada tahun ini 1 tahun depan dan 05 di tahun berikutnya sampai akhirnya bunga bank hilang dibumi indonesia fungsi utama bank bukanlah untuk mengumpulkan uang masyarakat menyuruh masyarakat menabung di bank adalah ide bodoh dan tidak mendidik rakyat di didik supaya jangan boros dan tidak berfoya2untuk kedepannya fungsi bank harus diubah misalnya bank bertugas untuk membayar uang pensiun pnstni polri payroll penggajian pnstnipolri untuk transaksi2 pembayaran transaksi jual beli emoney dan lain2 sejenisnya bank berfungsi bukan untuk menyalurkan kredit semua transaksi pembayaran digital harus lewat emoney perbankan yg semuanya bumn tidak boleh ada satupun alat pembayaran digital yg dikeluarkan oleh swastasiapa yg menyimpan uang di bank dikenakan biaya administrasi misalnya 1 per tahun hampir samalah fungsinya dengan safe deposit box dimana dikenakan biaya untuk menyimpan barangsubstansinya adalah bank bukan tempat menyimpan uang rakyat jangan diajarkan dan dibiasakan memakan riba rakyat dipaksa untuk memutar uangnya sendiri mungkin dg cara wiraswasta koperasi dlsbpemerintah harus berusaha sungguh2 supaya perbankan beroperasi secara syariah sehingga akhirnya riba hilang dari bumi indonesiainilah konsep ekonomi kerakyatan sesuai pasal 33 uud 1945indonesia adalah negeri yg kaya raya lengkap dengan pertanian perkebunan perikanan kelautan  pertambangannya iklimnya yg tidak mengenal 4 musim alamnya yg luas dan indah suku bangsa dan budayanya yg beraneka ragam dg jumlah penduduknya yg besar sehingga bisa menjadi pasar market tersendiri ekonomi dan teknologi harus mengacu dan disesuaikan dg kebutuhan dan potensi2 yg ada di negeri sendiriindustri2 di negeri ini tidak boleh tergantung kepada sumber bahan baku yg di import karena negeri ini bukan pasar negara lainsingkat kata indonesia adalah negara yang self generating  self regulating artinya negara ini sangat bisa untuk menjadi negara yg mandiri dalam segala hal dan jika indonesia diembargo malah bisa maju lebih cepat menjadi negara yang makmur dan sejahterakesimpulan setiap orang tidak perlu lagi punya kartu npwp artinya npwp pribadi dihapuskannpwp diwajibkan harus ada hanya untuk perusahaan2 importireksportir dan perusahaan2 yg memproduksi barang kena cukai,ppn_12_persen,positif
sebenarnya yang jadi masalah kan dari dpr mereka yang nentuin kenaikan pajak dan pengampunan pajak karena masalah tersbut dari mereka sudah lah ganti saja mereka tanpa mereka apbn sehat2 saja kalo bisa dikurangi jumlah anggota dewan selain itu setiap rapat sering mangkir kan brarrti ngak perlu banyak anggota bukan buat nentuin sesuatu,ppn_12_persen,negatif
tertawalah sebelum tertawa itu di kenakan pajak,ppn_12_persen,negatif
baru awal2 era prabowoapa2 naikmulyani apa sdh g mampu,ppn_12_persen,positif
sudah muak  saya rakyat indonesia mulai saat ini menolakmembayarpajak,ppn_12_persen,negatif
hasil duet maut mulyonimulyani,ppn_12_persen,positif
garuda biru doang sri mulyani ga kalian gantung percuma,ppn_12_persen,positif
ppn dan tax amnesty 2 hal yg berbeda,ppn_12_persen,negatif
ika upi menilai kalau hanya mas kepemimpinan sosok seperti mas anies  prof mahfud yg bisa menyelesaikan 81 masalah yg diwariskan dan dipertahankan oleh pemerintah sebelumnya dan layak dipercaya masyarakat para pejabat yg ditunjuknya tidak akan membuat aturan seburuk ini,ppn_12_persen,negatif
negara kita kan kaya  kok pajak terus sasaranya apa gk melek rakyat wes kr tere tere kok mentolo bok saithik mikirne sambate takyat ojo di ukur donyone prjabat wae,ppn_12_persen,negatif
ini seperti nya program pemecah belah bangsa dan tiap pulau akan ada presiden nya masingmasing karena pemerintah telah gagal mensejahtrakan rakyat nya,ppn_12_persen,positif
akibat dampak mulyono hutang meroket  pajak langsung naik rakyat yg menderita,ppn_12_persen,negatif
kalau pemerintah ngga mampu  cari anggaran lain selain naikin ppn dan menghutang mendingan ngonten aja tuh di fb pro  dapet hasil lah lumayan buat nambah pendapatanhihi,ppn_12_persen,netral
hal yang paling nyebelin dari era kemarin utang dan bansos ugal ugalan seharusnya mikirin bagaimana golongan kurang mampu menjadi golongan menengah bukan menyeret golongan menengah menjadi miskin sorry to say gw lebih suka perusahaan buka lowongan besar besaran dengan upah yang layak dari pada perusahaan disuruh bayar pajak gede,ppn_12_persen,negatif
mulyani sebaiknya diminta mundur saja daripada makin kacau negara kita sebab dia yg mendukung mulyono dengan utang ugal2an sebelumnya skrg ketika pajak susah ditarik pabrik bangkrut bayar cicilan utang jadi bengkak solusinya cuma naikkan ppn 12,ppn_12_persen,negatif
mulyani sebaiknya diminta mundur saja daripada makin kacau negara kita sebab dia yg mendukung mulyono dengan utang ugal2an sebelumnya skrg ketika pajak susah ditarik pabrik bangkrut bayar cicilan utang jadi bengkak solusinya cuma naikkan ppn 12,ppn_12_persen,negatif
mulyani sebaiknya diminta mundur saja daripada makin kacau negara kita sebab dia yg mendukung mulyono dengan utang ugal2an sebelumnya skrg ketika pajak susah ditarik pabrik bangkrut bayar cicilan utang jadi bengkak solusinya cuma naikkan ppn 12,ppn_12_persen,negatif
pajak itu oleh pengusaha pasti di bebankan ke konsumen juga masa gitu aja sri mulyani nggak tau  contoh lihat rokok pertama di naikan harga rokok lgsng naik signifikan krn harga rokok naik masyarakat enggan membeli akhirnya pendapatan perusahaan berkurang akibat nya pajak di setor ke negara pun kecil bukan nya introspeksi eh malah pemerintah menaikan lagi cukai rokok kedua kali nya akibat nya apa perusahaan gak kuat ribuan karyawan yg di rumahkan alias phk daya beli masyarakat menurun ekonomi stag pendapatan ke negara pun mengecil,ppn_12_persen,negatif
naik 1   pabrik ke distributor ke agen besar ke agen kecil  customeritu uda 4 rantai yg bakal naekin harga brg  biasanya naek 510  umpama harga di pabrik 10000 ke customer uda 14000,ppn_12_persen,negatif
coba kalo yg dinaikan jumlah lapangan pekerjaan mungkin bisa menaikkan daya beli masyarakat gemana mau naik daya beli  bayar ppn bisa makan saja sudah bersyukur,ppn_12_persen,netral
terserah yg naik ppn khusus barang2 luxury tapiii banyak warga kecil yg paling gak bisa diterima dg akal sehat kalo naik ppn tuh produk2 skin care dan bumbu masakan masa kita bakal irit mandi dan gak makan lalu jasa konsultasi dan freelancer juga bakal naik ppn 12 mana jasa bisa laku padahal pendapatan mereka gak tetap fix makin banyak penggangguran setan gak tuh makanya gue gak pernah sreg sama sekali pilih paslon 2 saat pilpres gue rasa paslon 1 dan 3 gak akan tega berbuat tidak adil seperti ini ke masyarakat kecil skrg mana tuh suara 58 enak toh pilihanmu selamat menikmati,ppn_12_persen,negatif
ok gas ok gassorry ye,ppn_12_persen,netral
kalo pajak terasa terlalu mahal dan tidak terasa timbal baliknya maka saya tdak akan bayar pajak itu,ppn_12_persen,negatif
naikan aja pajak 72  tapi ke semua pejabat,ppn_12_persen,negatif
tolakppn12 lanjutkan pph final umkm 05 selamatkan umkm jaring pengaman ekonomi nasional seratus juta jumlahnya,ppn_12_persen,positif
mohon netizen nonton dan cermati dulu videonya setelah itu riset apa aja barang dan jasa yg kena kenaikan pajak ppn 12 kec bahan keb pojok jasa kesehatan dll jgn prematur keburu marah,ppn_12_persen,negatif
bahan pokok katanya gak terkena tapi saya yakin pasti ikut naik harganya mengikuti dan menyeimbangkan dengan harga kena pajak yg lain,ppn_12_persen,netral
bisanya cuma nyusahin rakyat terus asuw,ppn_12_persen,positif
2 periode pemerintahan jokowi dan pdip hutang luar negeri begitu besar menjadikan apbn tiap tahun tergerus untuk membayar beban pokok dan bunga hutang luar negeri dampaknya rakyat yg harus menanggung akibatnya2 periode pemerintahan jokowi dan pdip berkuasa penuh dengan pencitraan dengan menggunakan influencer  buzzer lembaga survei dll untuk memoles statistik kinerja pemerintahan mereka biar kelihatan positif dan bagus di mata masyarakat indonesiatapi faktanya adalah kebalikannyakenaikan ppn dari 11 menjadi 12 ini adalah baru kebijakan pertama pemerintahan prabowo entah apalagi kebijakan kedua dan seterusnya yg bakal di bebankan ke rakyatnya mungkin subsidi di hapuskan  iuran bpjs di naikkan lagi dll wallahualam,ppn_12_persen,negatif
tolak ppn 12 buzzer srimul gk punya hati bikin statemen bilang ind baik2 aja padahal daya beli ud rendah  apa2 mahal gaji dipotong semua dipajakin bikin stress buzzer juga ikut kena ngapain koar2 suruh nompok buat bayar hutang negara,ppn_12_persen,negatif
sy bingung sbg rakyat iki mengadu ke siapawkwkwkwkw,ppn_12_persen,negatif
bukan pajak yg dinaikan tp tunjangan dan fasilitas pemerintah yg di potong mereka mewah2 rakyat menjerit2,ppn_12_persen,negatif
rakyat konoho mau teriak  petisi dan demo berjilid2 jg percuma pemerintah butuh dana harus peras rakyat,ppn_12_persen,negatif
tenang  si kemenkeu masih kredit rumah di as mungkin pengen ngelunasin rumah kredit di as yg masih dia hutang,ppn_12_persen,negatif
bukankah perusahaan media streaming sudah bayar pajak dan saat kita beli paket dan bayar biaya streaming jasa streaming tertentu sudah dikenai pajak apakah masih akan dikenai pajak dasar rakus,ppn_12_persen,negatif
gemblung emang pajak naek terus tapi rakyat makin susah terus,ppn_12_persen,negatif
pas belum jdi semua bebas pajak trnyata hanya omon omon,ppn_12_persen,negatif
orang malaysia mengajak rakyat indonesia tidak bayar pajak agar malaysia dapat tki murah dari indonesia karena indonesia hancur ekonominya,ppn_12_persen,negatif
yg hobi ngutang pemmerintahtapi rakyat yg diperas utk lunasin bu smi kirain pro rakyat di minimarket minyaksdh merangkak naik,ppn_12_persen,negatif
rakyat di peras oleh negara,ppn_12_persen,negatif
mungkin itu ppn 12 utk modal makan gratis,ppn_12_persen,netral
kl rakyat tidak bergerak mereka makin liar majakin rakyat kecil utang mereka yg ambil kita yg suruh bayar,ppn_12_persen,negatif
yg buruh swasta enak tiap tahun naik terus ump dan umr kalo kurang tinggal demo lah ojol per hari paling bersihnya 200300rb an ajah,ppn_12_persen,negatif
koq begitu gampangnya buk sri mulyani nyebutin kenaikan pajak 12  ya  kelompok elit pejabat dan lingkaran kekuasaan sich tdk terasa tapi di kelas bawah akan terasa sekali himpitannya wah wah  piye toh iki  ambyaaar kabeh,ppn_12_persen,negatif
udah ganti presiden negara masih aja ngebleng rakyat di bikin oleng,ppn_12_persen,negatif
stop pajak,ppn_12_persen,negatif
stop pajak,ppn_12_persen,negatif
ayo seluruh rakyat yang waras kalian wajib bersatu tolak naik pajak yang menyengsarakan rakyat seharusnya rakyat gak usah bayar pajak kekayaan nkri banyak kenapa harus bayar pajak para aparat pemerintah laknatulloh melindungi para perampok uang rakyat yang menyengsarakan rakyat secepatnya azab yaa alloh rezim para bangsat uang rakyat sehancur hancurnya kunfayakun allohu akbar,ppn_12_persen,negatif
tolak pajak naik 100,ppn_12_persen,negatif
sebagai perbandingan beberapa negara lain ada yang cuman ppn 9 itupun umr mereka 2030x lipat rata umr indonesia ada yg pajaknya kadang sampe 2040 tapi pendidikan sangat terjangkau dan berkualitas layaanan kesehatan ada yang gratislah kalo di indo mah 12 ppn cuman jadi bancakan doang,ppn_12_persen,netral
rakyat kecil seperti kami kami fikirkan woy,ppn_12_persen,positif
rakyat remuk kalau sembarangan membuat aturan seperti ini,ppn_12_persen,negatif
diluar dapat pujiandidalam negeri rakyat sangat menderita,ppn_12_persen,netral
menkeunya tetep yang itu yah gitu jagonya nyari celah buat di pajakin,ppn_12_persen,negatif
kata lain kenaikan hargakenapa urutanya dari belakang ya  biasanya bbm tdl baru harga konsumtif rumahtangga,ppn_12_persen,negatif
presiden prabowo  belum ada 1 th akan meresahkan rakyatnya sendiri gk cocok gembar gembor nya ini sri mulyani akan menaikkan pajak  12 persen,ppn_12_persen,negatif
bagaimana ini kalau pajak naik harus diikuti upah naik,ppn_12_persen,negatif
maksudnya narik pajak tanpa timbal balik ke rakyat kek mana tuh ceritanyajalan yg lo nikmatinlistrik yg lo pake jaringan internet yg lo pakeblm lagi fasilitas umum yg lain itu dari mana klo bukan dari pajak ya salam sekelas mba nana hal kek gini aja jadi soal,ppn_12_persen,netral
